Referee,Day Of Week,Round,Days,Shots,ShotsOT,Corners,Fouls,YCards,RCards,GoalsScored,GoalsConceded,GoalsDiff,HTGoalsScored,HTGoalsConceded,HTGoalsDiff,Points,WinPercent,WinStreak,UnbPercent,UnbStreak,Def,Mid,Att,Ovr,LastSeasonRank,PromotedMatchup,WinnerOdd,DrawOdd,Venue,Result
K Friend,Sat,1.0,4,3.0,0.3999999999999994,3.4000000000000004,-5.800000000000001,-0.4000000000000001,0.0,-1.0,0.8,-9.0,0.1999999999999999,1.2,-5.0,-1.6,-60.0,0.0,-40.0,1.0,-8,-8,-7,-7.659999999999997,11,0,1.85,3.6,St Mary's Stadium,L
S Hooper,Sat,0.0,0,-0.3999999999999986,-0.6000000000000001,1.2000000000000002,-6.0,-0.6000000000000001,0.0,-1.0,-0.2,-4.0,0.2,0.0,1.0,-0.8,-20.0,-1.0,-40.0,-7.0,-1,-4,2,-1.0,7,0,0.1499999999999999,3.3,Dean Court,L
M Dean,Sat,0.0,3,-9.8,-5.6,-1.4000000000000004,4.4,1.0,0.2,-2.0,1.6,-18.0,-1.0,1.0,-10.0,-2.4,-80.0,-7.0,-80.0,-8.0,-8,-8,-10,-8.670000000000002,13,0,4.5,4.33,Falmer Stadium,L
P Tierney,Sat,0.0,0,-1.3999999999999986,0.8000000000000003,-1.2000000000000002,-4.6,0.1999999999999999,0.0,0.8,0.6000000000000001,1.0,0.4,0.8,-2.0,0.5999999999999999,20.0,2.0,20.0,1.0,-4,-4,-3,-3.6700000000000017,7,0,-1.0499999999999998,3.6,Dean Court,D
M Atkinson,Sat,0.0,0,4.0,-0.5999999999999996,-0.7999999999999998,-1.1999999999999993,0.6000000000000001,0.2,-0.8,1.4,-11.0,0.1999999999999999,0.8,-3.0,-1.0,-40.0,-3.0,-20.0,-6.0,-1,-1,-3,-1.6599999999999966,-2,0,0.0,3.25,Anfield,D
M Oliver,Sat,1.0,1,-1.2000000000000002,-1.0,-0.8,-1.200000000000001,-0.1999999999999999,0.0,0.0,0.6000000000000001,-3.0,0.6,0.0,3.0,-0.1999999999999999,0.0,0.0,-20.0,-1.0,-2,0,1,-0.3299999999999983,4,0,-0.8300000000000001,3.1,Selhurst Park,L
M Dean,Sun,0.0,2,-4.800000000000001,-2.0000000000000004,1.4000000000000004,3.0,0.4000000000000001,0.0,-1.2000000000000002,0.0,-6.0,-0.4,0.4,-4.0,-1.4,-40.0,-1.0,-60.0,-4.0,-4,-6,-5,-5.0,5,0,3.28,4.0,The Hawthorns,D
G Scott,Sat,0.0,2,0.0,0.2000000000000001,0.6000000000000001,-3.4000000000000004,0.3999999999999999,-0.2,0.6,0.3999999999999999,1.0,0.1999999999999999,0.1999999999999999,0.0,0.7999999999999999,40.0,2.0,0.0,0.0,-5,-2,-2,-3.0,7,1,-1.6,3.4,Turf Moor,D
M Oliver,Sat,0.0,0,-7.199999999999999,-2.2,-2.0,-2.1999999999999997,1.0,0.2,-1.2,-0.1999999999999999,-5.0,-0.6,0.0,-3.0,-1.0,-20.0,0.0,-60.0,0.0,-4,-4,-6,-4.670000000000002,13,1,-0.1799999999999997,3.3,Turf Moor,D
M Oliver,Sat,0.0,0,0.200000000000001,-0.1999999999999997,-0.3999999999999994,0.8000000000000007,-0.9999999999999998,0.0,0.0,0.1999999999999999,-1.0,-0.2,-0.2,0.0,0.1999999999999999,20.0,0.0,-20.0,-3.0,0,0,0,0.0,2,0,-0.56,3.2,The Hawthorns,L
M Atkinson,Wed,0.0,0,-1.1999999999999993,-0.4000000000000003,1.2000000000000002,-1.0,-1.2,0.2,0.2000000000000001,0.8,-3.0,-0.6,0.8,-7.0,-0.4000000000000001,-20.0,2.0,0.0,3.0,-7,-6,-6,-6.340000000000003,9,0,3.5,3.8,Vicarage Road,L
L Mason,Tue,0.0,-7,0.8000000000000007,-0.8000000000000003,0.4000000000000003,0.4000000000000003,0.1999999999999999,0.0,-0.1999999999999999,0.2,-2.0,-0.2,0.6,-4.0,-0.1999999999999999,-20.0,-3.0,20.0,-3.0,5,5,7,5.659999999999997,-4,0,-3.5,3.75,Emirates Stadium,D
M Jones,Sat,0.0,-1,-0.8000000000000007,-1.6000000000000003,-1.8000000000000007,-2.1999999999999997,-0.4000000000000001,0.0,-1.4,0.6000000000000001,-10.0,-0.6000000000000001,1.0,-8.0,-2.0,-80.0,-1.0,-40.0,-1.0,-8,-10,-12,-10.0,10,0,3.5,3.8,Swansea.com Stadium,D
J Moss,Sat,-1.0,0,1.1999999999999993,-0.3999999999999999,2.0000000000000004,-2.1999999999999997,0.0,0.0,-0.3999999999999999,1.2,-8.0,-0.8,1.0,-9.0,-1.4,-40.0,0.0,-60.0,-1.0,-4,-3,-2,-3.0,5,1,-1.5499999999999998,3.3,King Power Stadium,D
A Taylor,Thu,0.0,1,3.0,1.6000000000000003,0.8000000000000007,0.5999999999999996,0.4000000000000001,0.0,0.3999999999999999,-0.4000000000000001,4.0,-0.3999999999999999,0.4,-4.0,0.1999999999999999,0.0,0.0,20.0,1.0,-3,-1,-7,-3.6700000000000017,11,1,0.5,3.4,Loftus Road,D
A Taylor,Sun,1.0,-1,3.0,2.0,-0.1999999999999993,-2.4000000000000004,-1.2000000000000002,0.0,1.6,-0.4000000000000001,10.0,0.3999999999999999,0.4,0.0,1.2,40.0,0.0,40.0,0.0,8,7,4,6.329999999999998,-15,-1,-7.64,5.5,Anfield,D
M Jones,Sat,0.0,-2,5.200000000000001,2.0,3.8,2.0,0.0,0.2,-0.1999999999999999,0.4000000000000001,-3.0,0.0,0.6000000000000001,-3.0,0.1999999999999999,0.0,0.0,20.0,0.0,5,0,-1,1.3400000000000034,-8,0,-3.75,3.7,St Mary's Stadium,L
M Atkinson,Tue,1.0,1,2.4000000000000004,1.0000000000000004,1.4000000000000004,3.0,-0.5999999999999999,0.0,0.1999999999999999,1.2000000000000002,-5.0,-0.2,0.3999999999999999,-3.0,-1.4,-60.0,0.0,-20.0,1.0,0,1,-1,0.0,-5,0,-0.6499999999999999,3.1,Molineux Stadium,L
J Gillett,Sat,0.0,-4,-3.0,0.2000000000000001,-0.2000000000000001,4.6,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,0.0,0.7999999999999999,40.0,1.0,0.0,0.0,-1,0,-5,-2.0,10,1,-1.0999999999999996,3.4,Vicarage Road,D
J Moss,Sun,0.0,-1,-3.8000000000000007,-1.7999999999999998,-1.2000000000000002,-1.8000000000000007,-0.1999999999999999,0.0,-0.4000000000000001,0.8,-6.0,-0.6000000000000001,0.4,-5.0,-1.0000000000000002,-20.0,0.0,-60.0,-9.0,-2,-6,-5,-4.329999999999998,10,0,-0.25,3.1,Falmer Stadium,D
M Oliver,Sun,0.0,3,-5.199999999999999,-2.2,-2.8000000000000007,-0.1999999999999993,0.5999999999999996,-0.2,-0.1999999999999999,0.4000000000000001,-3.0,-0.8,0.6,-7.0,-0.3999999999999999,0.0,0.0,-40.0,-4.0,1,-3,-6,-2.6599999999999966,6,0,1.4500000000000002,3.5,Goodison Park,D
A Marriner,Sat,0.0,4,-5.600000000000001,-2.0,-3.1999999999999997,4.0,0.3999999999999999,0.0,-1.7999999999999998,0.6,-12.0,-0.1999999999999999,0.0,-1.0,-1.6,-60.0,-7.0,-40.0,-12.0,-6,-5,-10,-7.0,6,0,8.14,5.25,St. James Park,L
A Marriner,Sat,1.0,2,-4.0,-1.4,-2.3999999999999995,0.200000000000001,-0.6000000000000001,0.0,-0.1999999999999999,0.0,-1.0,0.1999999999999999,-0.1999999999999999,2.0,0.0,0.0,0.0,0.0,0.0,-5,-4,-4,-4.329999999999998,13,0,1.6,3.6,London Stadium,L
D Coote,Sun,0.0,2,4.4,0.5999999999999996,1.6,4.799999999999999,1.6,0.0,-0.1999999999999999,-1.2,5.0,-0.1999999999999999,-1.4,6.0,0.8,20.0,1.0,40.0,2.0,3,3,4,3.3299999999999983,-14,-1,-1.85,3.6,Elland Road,D
A Taylor,Sun,0.0,-1,1.4000000000000004,1.6,0.4000000000000003,-1.1999999999999993,0.2000000000000001,0.0,0.2,-0.1999999999999999,2.0,0.2,0.2,0.0,0.5999999999999999,20.0,0.0,20.0,0.0,2,1,2,1.6599999999999966,2,0,-2.55,3.4,Bet365 Stadium,L
M Atkinson,Wed,0.0,0,-3.200000000000001,-1.7999999999999998,-2.3999999999999995,-0.7999999999999989,0.0,0.0,0.2000000000000001,0.3999999999999999,-1.0,-0.1999999999999999,0.2,-2.0,-1.0,-40.0,-2.0,-20.0,-4.0,-10,-7,-4,-7.0,11,0,1.95,3.5,St Mary's Stadium,L
M Oliver,Sun,-3.0,-2,0.200000000000001,0.0,-1.1999999999999995,-0.7999999999999998,-0.7999999999999999,0.0,-0.2000000000000001,1.2,-7.0,-0.8,0.7999999999999999,-8.0,-1.0,-40.0,-1.0,-20.0,-1.0,1,2,0,1.0,-1,0,0.6000000000000001,3.5,King Power Stadium,D
J Moss,Sat,1.0,0,-3.6,-1.6,-2.1999999999999997,2.0,1.1999999999999995,0.0,-0.7999999999999999,0.0,-4.0,-0.2,0.0,-1.0,-1.0,-40.0,-1.0,-20.0,-1.0,-7,-9,-8,-8.0,21,1,4.4,4.2,Carrow Road,D
D Coote,Wed,0.0,-1,-5.199999999999999,-1.7999999999999998,-3.4000000000000004,0.8000000000000007,0.0,0.0,-0.4,1.6,-10.0,0.0,0.6,-3.0,-1.2000000000000002,-20.0,-1.0,-80.0,-5.0,-6,-1,-6,-4.329999999999998,14,1,0.5499999999999998,3.5,Craven Cottage,D
N Swarbrick,Tue,0.0,-7,-3.4000000000000004,1.4000000000000004,-3.0000000000000004,-2.3999999999999986,1.4,0.0,1.0000000000000002,-0.2000000000000001,6.0,0.2,-0.6,4.0,0.4000000000000001,0.0,0.0,40.0,5.0,2,2,-2,0.6700000000000017,-3,0,0.56,3.25,London Stadium,D
A Taylor,Wed,0.0,-1,3.4000000000000004,1.4000000000000004,0.3999999999999994,-3.0,-2.0,0.0,-0.1999999999999999,-0.6,2.0,0.4,-0.2,3.0,0.0,0.0,0.0,0.0,-3.0,7,8,5,6.670000000000002,-10,0,-9.7,6.0,Emirates Stadium,D
C Foy,Tue,0.0,0,0.200000000000001,0.7999999999999998,2.0,-7.0,-0.5999999999999999,0.0,-0.8,0.1999999999999997,-5.0,-1.0,-0.1999999999999999,-4.0,-0.2,0.0,0.0,-20.0,0.0,-3,-2,-2,-2.3299999999999983,6,1,-0.5,3.4,Cardiff City Stadium,D
C Pawson,Sat,0.0,1,-0.1999999999999993,-0.5999999999999996,-2.4000000000000004,-4.0,-0.8,0.0,-0.1999999999999999,0.5999999999999999,-4.0,-0.3999999999999999,0.0,-2.0,-0.8,-20.0,0.0,-40.0,-3.0,-5,-7,7,-1.6700000000000017,19,1,2.59,3.6,Carrow Road,L
M Atkinson,Sat,1.0,0,1.3999999999999986,1.1999999999999993,1.1999999999999995,-4.000000000000001,-1.2,0.0,-0.5999999999999996,0.2,-4.0,-0.8,0.0,-4.0,0.0,0.0,3.0,0.0,3.0,-5,-5,-9,-6.340000000000003,16,1,2.48,3.5,Brentford Community Stadium,D
A Taylor,Sun,0.0,-2,-4.4,-0.6000000000000001,-3.0000000000000004,-4.199999999999999,-0.1999999999999999,0.0,0.1999999999999999,0.7999999999999999,-3.0,0.6,0.4,1.0,0.1999999999999999,20.0,0.0,-20.0,-3.0,1,1,2,1.3400000000000034,-9,-1,1.2999999999999998,3.2,Selhurst Park,D
R East,Sat,0.0,0,0.200000000000001,0.0,1.8000000000000005,-0.5999999999999996,1.0,0.0,0.8,0.1999999999999999,3.0,0.0,0.3999999999999999,-2.0,0.8,40.0,-1.0,0.0,-3.0,0,0,2,0.6700000000000017,-12,-1,-1.69,3.5,Dean Court,D
K Friend,Sun,0.0,4,-3.4000000000000004,-1.8000000000000005,-0.4000000000000003,0.7999999999999989,0.8,0.0,-1.0,1.2000000000000002,-11.0,-0.1999999999999999,0.1999999999999999,-2.0,-1.2000000000000002,-40.0,-1.0,-40.0,-1.0,-5,-5,-10,-6.670000000000002,14,0,4.93,4.2,Villa Park,L
C Kavanagh,Fri,0.0,0,1.5999999999999996,1.6000000000000003,-1.2000000000000002,-2.6,-1.6,0.2,1.4,-0.8,11.0,0.6000000000000001,-0.6,6.0,1.6,60.0,4.0,40.0,4.0,2,3,-1,1.3400000000000034,-1,0,-4.09,4.0,King Power Stadium,L
J Moss,Sat,-2.0,0,4.200000000000001,2.0,-0.6000000000000001,2.6,-0.6000000000000001,-0.2,0.8000000000000003,0.6000000000000001,1.0,0.1999999999999999,0.1999999999999999,0.0,-0.1999999999999999,0.0,-2.0,-20.0,-3.0,6,2,3,3.6700000000000017,-10,0,-4.35,4.0,St Mary's Stadium,D
N Swarbrick,Sat,0.0,0,-4.200000000000001,-1.1999999999999995,-1.2000000000000002,6.199999999999999,0.6000000000000001,0.2,-0.6,-0.5999999999999999,0.0,0.0,-0.3999999999999999,2.0,0.3999999999999999,20.0,0.0,0.0,-1.0,4,1,-1,1.3299999999999983,-9,0,-4.9,4.0,St Mary's Stadium,D
K Friend,Sun,0.0,5,-0.6000000000000005,-1.2000000000000002,-1.4,0.4000000000000003,0.0,0.0,-1.2000000000000002,0.4000000000000001,-8.0,0.0,0.0,0.0,-0.8,-20.0,0.0,-40.0,-4.0,-1,-5,1,-1.6599999999999966,6,0,0.4500000000000002,3.1,St. James Park,D
M Atkinson,Wed,0.0,0,-1.1999999999999993,1.4000000000000004,-1.2000000000000002,-2.200000000000001,-1.0,0.2,1.6,-0.4000000000000001,10.0,0.8,-0.4,6.0,1.2,40.0,2.0,40.0,2.0,3,7,6,5.329999999999998,-5,0,-13.78,7.0,Anfield,D
P Dowd,Sat,0.0,0,1.799999999999999,0.2000000000000001,1.5999999999999996,2.0,1.2,0.0,0.0,-0.3999999999999999,2.0,0.0,-1.2,6.0,0.0,0.0,-1.0,0.0,-1.0,-1,0,4,1.0,4,0,-1.75,3.5,Villa Park,D
K Friend,Mon,0.0,-1,-8.2,-2.8,-4.2,4.6000000000000005,-0.1999999999999999,0.0,-1.6,0.6,-11.0,-0.3999999999999999,0.2,-3.0,-0.2000000000000001,0.0,3.0,-20.0,-11.0,0,-4,4,0.0,2,0,3.0,4.1,Wembley Stadium,L
M Jones,Sat,0.0,0,1.200000000000001,0.4000000000000003,-1.0,-1.5999999999999996,-1.0,0.0,1.0,-0.3999999999999999,7.0,1.2,-0.4,8.0,1.0000000000000002,20.0,0.0,60.0,4.0,-2,-1,0,-1.0,-1,0,-1.5999999999999996,3.3,The Hawthorns,L
A Marriner,Sat,0.0,0,-3.1999999999999997,-0.3999999999999999,1.0,-1.200000000000001,-2.2,0.0,-0.3999999999999999,0.1999999999999999,-3.0,0.3999999999999999,-0.4,4.0,-0.8,-20.0,-1.0,-40.0,-1.0,0,0,0,0.0,-5,0,-1.5999999999999996,3.25,St. James Park,L
G Scott,Sat,-1.0,0,-0.200000000000001,0.0,0.8000000000000003,-2.1999999999999997,0.1999999999999999,0.0,0.1999999999999999,0.6000000000000001,-2.0,-0.4,-0.4,0.0,0.1999999999999999,20.0,0.0,-20.0,-2.0,1,1,4,2.0,-10,-1,-0.3999999999999999,3.25,St. James Park,D
A Taylor,Sun,0.0,0,-2.6,0.5999999999999996,0.4000000000000003,-2.4000000000000004,-0.6000000000000001,0.0,0.3999999999999999,0.6000000000000001,-1.0,1.0,1.0,0.0,0.1999999999999999,20.0,0.0,-20.0,-1.0,3,1,-1,1.0,-3,0,-1.1,3.1,Turf Moor,L
N Swarbrick,Mon,0.0,-4,-5.0,-2.8000000000000007,-3.2,-1.0,-0.1999999999999999,-0.2,0.2000000000000001,0.3999999999999999,-1.0,0.6,0.4,1.0,-0.6000000000000001,-40.0,0.0,20.0,3.0,-5,-5,-3,-4.329999999999998,15,1,1.5500000000000005,3.5,St Mary's Stadium,D
S Hooper,Thu,1.0,0,-0.3999999999999986,-0.7999999999999998,-1.7999999999999998,0.3999999999999986,0.8000000000000003,-0.2,-1.4,2.6,-20.0,-1.2,1.4,-13.0,-1.4,-40.0,-2.0,-60.0,-2.0,-3,1,-1,-1.0,-2,0,0.2000000000000001,3.5,Elland Road,L
A Taylor,Mon,0.0,0,-4.0,-0.3999999999999999,-2.2,-0.1999999999999993,0.6000000000000001,0.0,-1.6,1.6,-16.0,-1.0,0.0,-5.0,-2.0,-60.0,-4.0,-80.0,-5.0,-7,-5,-9,-7.0,9,0,9.67,5.5,Stadium of Light,D
L Probert,Sun,0.0,1,-2.400000000000002,-1.1999999999999995,-0.2000000000000001,-1.8000000000000007,0.0,0.0,0.2,-0.1999999999999999,2.0,-0.2,0.0,-1.0,0.3999999999999999,20.0,0.0,0.0,-2.0,-9,-8,-13,-10.0,9,0,0.9500000000000002,3.75,Hull City Stadium,D
L Mason,Sat,0.0,0,1.4000000000000004,1.6,2.2,-2.4000000000000004,-0.2000000000000001,0.4,1.2000000000000002,0.4,4.0,0.8,0.0,4.0,0.2000000000000001,0.0,1.0,20.0,4.0,2,1,2,1.6599999999999966,-2,0,-5.43,4.0,St Mary's Stadium,L
C Pawson,Sun,0.0,-3,1.0,1.1999999999999993,0.2000000000000001,0.7999999999999989,0.4000000000000001,0.0,0.8,-0.2000000000000001,5.0,0.1999999999999999,0.0,1.0,0.4000000000000001,0.0,-1.0,40.0,1.0,6,4,7,5.670000000000002,-17,-1,-5.55,4.5,Old Trafford,D
R East,Sat,0.0,0,2.0,0.1999999999999997,1.0,1.0,0.1999999999999999,0.0,0.1999999999999999,1.2000000000000002,-5.0,0.4,0.4,0.0,-0.6000000000000001,-20.0,0.0,-20.0,1.0,2,2,3,2.3299999999999983,-12,-1,-1.35,3.3,Selhurst Park,L
L Mason,Sat,0.0,-1,-1.8000000000000007,-2.2,-0.4000000000000003,-1.799999999999999,-0.3999999999999999,-0.2,-1.0,0.3999999999999999,-7.0,-0.4,1.4,-9.0,-0.8,-20.0,0.0,-40.0,-1.0,-3,-4,0,-2.3299999999999983,6,1,-1.15,3.5,Dean Court,L
M Atkinson,Sun,0.0,1,-3.8000000000000007,-2.2,-3.0,-0.8000000000000007,0.4000000000000001,0.4,-1.0,0.7999999999999999,-9.0,-0.6,0.1999999999999999,-4.0,-0.6000000000000001,0.0,0.0,-60.0,-6.0,-2,-4,-10,-5.329999999999998,4,0,4.39,4.2,Goodison Park,D
P Tierney,Sat,0.0,1,-5.199999999999999,-1.0,-2.0,4.799999999999999,1.4,0.0,-0.5999999999999999,0.2,-4.0,-0.7999999999999999,0.0,-4.0,0.0,0.0,-2.0,0.0,-2.0,-11,-9,-7,-9.0,8,0,7.2,6.0,Elland Road,L
K Friend,Sun,0.0,0,-0.1999999999999993,0.2000000000000001,-0.1999999999999993,3.0,0.1999999999999997,0.2,-0.6000000000000001,1.6,-11.0,-0.2,1.0,-6.0,-1.0000000000000002,-20.0,-2.0,-60.0,-5.0,0,1,0,0.3299999999999983,6,1,-1.6500000000000004,3.75,Vicarage Road,D
J Moss,Fri,0.0,0,1.0,0.6000000000000001,0.6000000000000005,0.3999999999999986,0.3999999999999999,-0.2,-0.7999999999999999,1.0000000000000002,-9.0,-0.2,-0.3999999999999999,1.0,-1.2,-40.0,-1.0,-40.0,-1.0,-7,-6,-7,-6.670000000000002,12,1,2.38,3.5,Hull City Stadium,D
A Marriner,Sat,0.0,-2,4.4,1.7999999999999998,1.7999999999999998,-9.4,-1.4,-0.2,1.6,-1.2000000000000002,14.0,0.6000000000000001,0.2,2.0,1.8000000000000005,60.0,0.0,60.0,3.0,4,5,8,5.670000000000002,-9,0,-8.67,5.75,Anfield,D
C Pawson,Sun,0.0,0,2.6,-0.5999999999999996,-0.8000000000000007,2.6,0.1999999999999999,0.2,0.6000000000000001,0.0,3.0,-0.1999999999999999,-0.1999999999999999,0.0,-0.1999999999999999,0.0,1.0,-20.0,-2.0,-3,-4,-7,-4.670000000000002,6,0,2.38,3.6,Bet365 Stadium,D
M Oliver,Sat,0.0,1,0.200000000000001,0.2000000000000001,0.1999999999999993,-5.6,-0.8,0.0,1.0000000000000002,-0.6000000000000001,8.0,0.4,-0.2,3.0,0.6000000000000001,20.0,2.0,20.0,6.0,-3,-2,-2,-2.3299999999999983,5,0,0.3499999999999996,3.5,Emirates Stadium,D
K Friend,Tue,0.0,0,-1.200000000000001,-1.1999999999999995,-1.3999999999999997,4.000000000000001,0.1999999999999999,0.0,-2.0,0.6000000000000001,-13.0,-1.4,0.6000000000000001,-10.0,-1.0,-40.0,1.0,-20.0,2.0,-10,-10,-16,-12.0,19,1,6.0,4.5,Cardiff City Stadium,L
A Taylor,Sun,0.0,3,-5.6,-1.8000000000000005,-0.3999999999999994,-3.4000000000000004,0.2000000000000001,0.2,-0.6000000000000001,1.4,-10.0,-0.3999999999999999,0.6,-5.0,-0.6,-20.0,0.0,-20.0,-1.0,-1,-3,-4,-2.6700000000000017,12,1,1.2999999999999998,3.5,Carrow Road,L
M Oliver,Wed,0.0,0,-0.200000000000001,0.3999999999999999,0.0,5.6,2.0,0.0,1.0,0.8000000000000003,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7,4,2,4.329999999999998,-8,-1,-1.9,3.4,Bet365 Stadium,D
J Moss,Wed,1.0,-1,-5.599999999999998,-4.4,-1.7999999999999998,2.0,0.1999999999999999,0.0,-1.0,1.0,-10.0,-0.3999999999999999,0.6000000000000001,-5.0,-1.0,-40.0,-6.0,-20.0,-4.0,-4,-4,-3,-3.6700000000000017,12,0,3.85,4.2,Selhurst Park,L
M Clattenburg,Sat,0.0,-2,-0.1999999999999993,-0.2000000000000001,1.7999999999999998,-3.799999999999999,0.2000000000000001,-0.2,0.4000000000000001,0.0,2.0,0.3999999999999999,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1,2,-1,0.6700000000000017,6,0,-2.59,3.6,The Hawthorns,D
R Madley,Sat,0.0,0,-4.6,-1.8000000000000007,-1.3999999999999997,2.6,-0.1999999999999999,0.0,-0.1999999999999999,1.4,-8.0,-0.1999999999999999,1.0,-6.0,-1.0,-20.0,0.0,-60.0,-4.0,-6,-6,-4,-5.329999999999998,11,0,4.97,4.5,Selhurst Park,L
M Atkinson,Thu,0.0,0,-1.4000000000000004,0.6000000000000005,0.0,-0.4000000000000003,0.3999999999999999,0.0,-0.3999999999999999,1.6,-10.0,-0.8,0.0,-4.0,-1.6,-40.0,1.0,-80.0,-6.0,5,-1,7,3.6599999999999966,-3,0,-0.75,3.6,Anfield,L
J Moss,Sat,2.0,1,6.6,2.8,1.4000000000000004,-0.8000000000000007,-0.6000000000000001,0.0,1.4,-0.6,10.0,0.1999999999999999,0.2,0.0,0.2000000000000001,0.0,0.0,20.0,1.0,3,2,2,2.3299999999999983,-9,0,-4.47,4.2,Old Trafford,D
S Hooper,Wed,0.0,-1,-0.8000000000000007,-1.0,0.2000000000000001,1.0,0.6000000000000001,0.0,0.5999999999999999,-0.7999999999999998,7.0,0.0,-0.7999999999999999,4.0,0.4,20.0,1.0,0.0,1.0,-1,-1,1,-0.3299999999999983,-1,0,-1.35,3.3,Selhurst Park,D
P Tierney,Sat,0.0,0,-1.8000000000000007,-2.4,-2.8,0.0,0.3999999999999999,0.2,-0.5999999999999999,-1.2000000000000002,3.0,-0.1999999999999999,-1.0,4.0,0.0,-20.0,0.0,40.0,0.0,0,2,1,1.0,-4,0,-0.8000000000000003,3.4,Vicarage Road,L
K Friend,Sun,1.0,4,-0.8000000000000007,-1.0,0.2000000000000001,0.0,0.2,0.0,-0.6000000000000001,0.6,-6.0,-0.6,0.2,-4.0,-0.7999999999999998,-40.0,-2.0,0.0,1.0,-2,-1,-2,-1.6700000000000017,2,0,-1.4500000000000002,3.6,Anfield,D
M Oliver,Sat,0.0,2,-9.2,-4.6,-2.0000000000000004,2.0,1.2000000000000002,-0.2,-0.4,0.0,-2.0,-0.1999999999999999,-0.2,0.0,-0.4000000000000001,-20.0,0.0,0.0,2.0,-5,-8,-5,-6.0,10,0,5.47,3.8,Selhurst Park,L
J Moss,Sat,0.0,1,1.8000000000000007,0.3999999999999999,1.5999999999999996,3.0,0.0,0.0,-0.1999999999999999,-0.8,3.0,0.0,-0.6,3.0,0.0,0.0,-1.0,0.0,-1.0,-5,-4,-1,-3.3299999999999983,2,0,-1.6999999999999995,3.5,St Mary's Stadium,D
A Marriner,Wed,0.0,0,-5.0,-1.2000000000000002,-2.799999999999999,-2.1999999999999997,-0.6000000000000001,0.0,-0.1999999999999997,-0.4,1.0,-0.3999999999999999,-0.3999999999999999,0.0,-0.3999999999999999,-20.0,-3.0,0.0,-5.0,-1,-5,-3,-3.0,3,0,1.7000000000000002,3.75,White Hart Lane,L
M Oliver,Sat,-1.0,0,-4.800000000000001,-1.0,-0.3999999999999994,1.5999999999999996,0.2000000000000001,-0.2,-0.1999999999999999,-0.3999999999999999,1.0,0.3999999999999999,-0.8,6.0,0.8,40.0,1.0,0.0,-1.0,-15,-13,-16,-14.670000000000002,22,1,4.9,4.0,Selhurst Park,L
R Madley,Thu,0.0,0,1.0,0.7999999999999998,-5.0,-2.6000000000000014,1.4,0.6,0.1999999999999999,-0.5999999999999999,4.0,0.2,0.0,1.0,0.4,20.0,0.0,0.0,0.0,3,-1,1,1.0,4,0,-0.8999999999999999,3.3,Villa Park,D
K Friend,Sun,0.0,4,4.6,1.6000000000000003,2.6,-3.4000000000000004,-0.1999999999999999,0.2,0.4000000000000001,1.2,-4.0,0.0,1.0,-5.0,-1.4,-40.0,0.0,-60.0,-9.0,-6,-6,-10,-7.329999999999998,8,0,2.78,3.9,Selhurst Park,D
M Jones,Mon,0.0,3,8.600000000000001,5.6,-0.7999999999999998,-0.5999999999999996,-0.2,0.0,2.4,-1.0,17.0,0.6000000000000001,-0.8,7.0,2.4,80.0,2.0,80.0,6.0,6,3,5,4.659999999999997,-8,0,-13.78,7.0,White Hart Lane,D
M Oliver,Sun,0.0,0,0.6000000000000014,1.5999999999999996,3.3999999999999995,-0.1999999999999993,0.0,0.0,-0.4000000000000001,0.8,-6.0,-0.7999999999999999,0.4,-6.0,-0.8,-20.0,-1.0,-40.0,-1.0,-12,-7,-12,-10.340000000000003,8,0,2.67,3.9,The Hawthorns,D
C Pawson,Sat,0.0,0,-1.200000000000001,-1.7999999999999998,0.1999999999999993,1.4000000000000004,-0.8,0.0,-1.6,0.1999999999999999,-9.0,-0.6,0.0,-3.0,-1.0,-40.0,-2.0,-20.0,-10.0,-10,-10,-10,-10.0,8,0,7.0600000000000005,4.75,Selhurst Park,L
P Tierney,Sat,-1.0,-1,-0.7999999999999989,0.3999999999999999,-2.2,0.6000000000000014,-1.0,0.2,-0.4,1.0000000000000002,-7.0,-0.2,0.0,-1.0,-0.7999999999999999,-20.0,-1.0,-40.0,-2.0,1,3,4,2.6599999999999966,-6,-1,-0.25,3.4,St. James Park,L
J Moss,Sun,0.0,-5,3.1999999999999997,2.0,1.2000000000000002,3.4000000000000004,-0.3999999999999999,-0.2,-0.1999999999999999,0.0,-1.0,0.1999999999999999,0.4,-1.0,-0.1999999999999999,-20.0,0.0,20.0,3.0,5,3,11,6.329999999999998,-2,0,-6.55,4.75,Old Trafford,D
C Pawson,Wed,0.0,0,-3.8000000000000007,-2.3999999999999995,-2.8,-1.5999999999999996,0.8,0.0,-0.5999999999999999,1.6,-11.0,0.7999999999999999,0.6000000000000001,1.0,-1.2000000000000002,-40.0,-3.0,-40.0,-2.0,0,2,-3,-0.3299999999999983,-2,0,0.25,3.4,Bet365 Stadium,D
